,trial type,subject,rewarded,common,repeat
394,unrewarded common,153.0,unrewarded,common,False
395,rewarded rare,153.0,rewarded,rare,True
396,unrewarded rare,153.0,unrewarded,rare,False
397,unrewarded rare,153.0,unrewarded,rare,True
398,rewarded common,153.0,rewarded,common,True
399,rewarded rare,153.0,rewarded,rare,True
400,unrewarded common,153.0,unrewarded,common,True
202,unrewarded common,154.0,unrewarded,common,True
203,unrewarded rare,154.0,unrewarded,rare,True
204,unrewarded common,154.0,unrewarded,common,False
205,unrewarded common,154.0,unrewarded,common,True
206,unrewarded common,154.0,unrewarded,common,True
207,rewarded common,154.0,rewarded,common,True
208,unrewarded common,154.0,unrewarded,common,True
209,rewarded common,154.0,rewarded,common,True
210,unrewarded common,154.0,unrewarded,common,True
211,unrewarded rare,154.0,unrewarded,rare,True
212,unrewarded common,154.0,unrewarded,common,True
213,unrewarded common,154.0,unrewarded,common,False
215,rewarded rare,154.0,rewarded,rare,False
216,unrewarded common,154.0,unrewarded,common,True
217,rewarded rare,154.0,rewarded,rare,False
218,unrewarded common,154.0,unrewarded,common,True
219,rewarded common,154.0,rewarded,common,True
220,rewarded rare,154.0,rewarded,rare,True
221,rewarded rare,154.0,rewarded,rare,True
222,unrewarded rare,154.0,unrewarded,rare,True
223,rewarded rare,154.0,rewarded,rare,True
224,unrewarded common,154.0,unrewarded,common,False
225,unrewarded common,154.0,unrewarded,common,True
226,unrewarded common,154.0,unrewarded,common,False
227,rewarded rare,154.0,rewarded,rare,True
228,unrewarded rare,154.0,unrewarded,rare,True
229,unrewarded common,154.0,unrewarded,common,False
230,rewarded rare,154.0,rewarded,rare,True
231,rewarded common,154.0,rewarded,common,False
232,rewarded common,154.0,rewarded,common,False
233,rewarded common,154.0,rewarded,common,False
234,unrewarded common,154.0,unrewarded,common,False
235,rewarded common,154.0,rewarded,common,False
236,unrewarded common,154.0,unrewarded,common,True
237,rewarded rare,154.0,rewarded,rare,True
238,rewarded rare,154.0,rewarded,rare,False
239,rewarded common,154.0,rewarded,common,False
240,unrewarded common,154.0,unrewarded,common,False
241,unrewarded common,154.0,unrewarded,common,True
242,rewarded rare,154.0,rewarded,rare,False
243,unrewarded common,154.0,unrewarded,common,False
244,rewarded rare,154.0,rewarded,rare,True
245,rewarded common,154.0,rewarded,common,False
246,unrewarded common,154.0,unrewarded,common,True
247,unrewarded common,154.0,unrewarded,common,False
248,rewarded common,154.0,rewarded,common,True
249,rewarded common,154.0,rewarded,common,True
250,unrewarded common,154.0,unrewarded,common,False
251,rewarded rare,154.0,rewarded,rare,True
252,rewarded rare,154.0,rewarded,rare,False
253,rewarded common,154.0,rewarded,common,False
254,rewarded rare,154.0,rewarded,rare,False
255,unrewarded common,154.0,unrewarded,common,False
256,unrewarded common,154.0,unrewarded,common,False
257,unrewarded common,154.0,unrewarded,common,False
258,unrewarded common,154.0,unrewarded,common,False
259,rewarded common,154.0,rewarded,common,True
260,unrewarded rare,154.0,unrewarded,rare,False
261,unrewarded common,154.0,unrewarded,common,False
262,rewarded common,154.0,rewarded,common,True
263,rewarded common,154.0,rewarded,common,True
264,unrewarded common,154.0,unrewarded,common,True
265,rewarded common,154.0,rewarded,common,True
266,rewarded common,154.0,rewarded,common,True
267,rewarded common,154.0,rewarded,common,True
268,unrewarded common,154.0,unrewarded,common,True
269,rewarded rare,154.0,rewarded,rare,True
270,unrewarded rare,154.0,unrewarded,rare,False
271,rewarded common,154.0,rewarded,common,False
272,rewarded rare,154.0,rewarded,rare,False
273,unrewarded rare,154.0,unrewarded,rare,True
274,unrewarded common,154.0,unrewarded,common,True
275,unrewarded rare,154.0,unrewarded,rare,True
276,unrewarded rare,154.0,unrewarded,rare,True
277,unrewarded common,154.0,unrewarded,common,True
278,rewarded common,154.0,rewarded,common,True
279,unrewarded common,154.0,unrewarded,common,True
280,unrewarded common,154.0,unrewarded,common,True
281,unrewarded common,154.0,unrewarded,common,False
282,unrewarded common,154.0,unrewarded,common,True
283,unrewarded common,154.0,unrewarded,common,False
284,rewarded common,154.0,rewarded,common,True
285,rewarded rare,154.0,rewarded,rare,True
286,unrewarded common,154.0,unrewarded,common,False
287,unrewarded common,154.0,unrewarded,common,False
288,rewarded rare,154.0,rewarded,rare,True
289,rewarded common,154.0,rewarded,common,True
290,unrewarded common,154.0,unrewarded,common,True
291,unrewarded rare,154.0,unrewarded,rare,True
292,unrewarded common,154.0,unrewarded,common,True
293,unrewarded common,154.0,unrewarded,common,False
294,unrewarded rare,154.0,unrewarded,rare,True
295,rewarded rare,154.0,rewarded,rare,True
296,rewarded rare,154.0,rewarded,rare,True
297,unrewarded common,154.0,unrewarded,common,True
298,unrewarded rare,154.0,unrewarded,rare,True
299,rewarded common,154.0,rewarded,common,True
300,rewarded rare,154.0,rewarded,rare,False
301,unrewarded rare,154.0,unrewarded,rare,False
302,rewarded common,154.0,rewarded,common,True
303,rewarded common,154.0,rewarded,common,True
304,unrewarded common,154.0,unrewarded,common,True
305,unrewarded rare,154.0,unrewarded,rare,False
306,unrewarded rare,154.0,unrewarded,rare,True
307,unrewarded common,154.0,unrewarded,common,False
308,rewarded common,154.0,rewarded,common,False
309,rewarded common,154.0,rewarded,common,True
310,unrewarded common,154.0,unrewarded,common,False
311,rewarded common,154.0,rewarded,common,False
312,rewarded common,154.0,rewarded,common,False
313,rewarded common,154.0,rewarded,common,True
314,unrewarded rare,154.0,unrewarded,rare,True
315,unrewarded common,154.0,unrewarded,common,True
316,rewarded rare,154.0,rewarded,rare,True
317,rewarded rare,154.0,rewarded,rare,True
318,unrewarded common,154.0,unrewarded,common,True
319,rewarded common,154.0,rewarded,common,True
320,rewarded rare,154.0,rewarded,rare,True
321,rewarded common,154.0,rewarded,common,False
322,rewarded common,154.0,rewarded,common,True
323,unrewarded rare,154.0,unrewarded,rare,True
324,rewarded common,154.0,rewarded,common,False
325,unrewarded common,154.0,unrewarded,common,True
326,rewarded common,154.0,rewarded,common,True
327,unrewarded common,154.0,unrewarded,common,True
328,unrewarded common,154.0,unrewarded,common,True
329,unrewarded common,154.0,unrewarded,common,False
330,rewarded common,154.0,rewarded,common,True
331,unrewarded common,154.0,unrewarded,common,True
332,unrewarded rare,154.0,unrewarded,rare,False
333,unrewarded rare,154.0,unrewarded,rare,True
334,rewarded common,154.0,rewarded,common,True
335,unrewarded common,154.0,unrewarded,common,True
336,rewarded common,154.0,rewarded,common,True
337,unrewarded common,154.0,unrewarded,common,False
338,unrewarded rare,154.0,unrewarded,rare,False
339,rewarded common,154.0,rewarded,common,True
340,unrewarded common,154.0,unrewarded,common,False
341,unrewarded common,154.0,unrewarded,common,True
342,unrewarded common,154.0,unrewarded,common,False
343,unrewarded common,154.0,unrewarded,common,True
344,unrewarded rare,154.0,unrewarded,rare,True
345,rewarded rare,154.0,rewarded,rare,False
346,unrewarded common,154.0,unrewarded,common,True
347,unrewarded rare,154.0,unrewarded,rare,False
348,rewarded rare,154.0,rewarded,rare,True
349,unrewarded rare,154.0,unrewarded,rare,True
350,rewarded rare,154.0,rewarded,rare,True
351,rewarded rare,154.0,rewarded,rare,True
352,unrewarded common,154.0,unrewarded,common,True
353,unrewarded common,154.0,unrewarded,common,False
354,unrewarded common,154.0,unrewarded,common,True
355,rewarded common,154.0,rewarded,common,True
356,rewarded rare,154.0,rewarded,rare,True
357,unrewarded common,154.0,unrewarded,common,True
358,rewarded common,154.0,rewarded,common,True
359,unrewarded rare,154.0,unrewarded,rare,True
360,unrewarded common,154.0,unrewarded,common,True
361,rewarded common,154.0,rewarded,common,True
362,unrewarded common,154.0,unrewarded,common,True
363,rewarded common,154.0,rewarded,common,True
364,unrewarded common,154.0,unrewarded,common,True
365,rewarded common,154.0,rewarded,common,True
366,rewarded common,154.0,rewarded,common,True
367,unrewarded common,154.0,unrewarded,common,False
368,unrewarded rare,154.0,unrewarded,rare,True
369,rewarded rare,154.0,rewarded,rare,True
370,unrewarded common,154.0,unrewarded,common,True
371,rewarded common,154.0,rewarded,common,False
372,rewarded rare,154.0,rewarded,rare,True
373,rewarded rare,154.0,rewarded,rare,True
374,rewarded common,154.0,rewarded,common,False
375,rewarded rare,154.0,rewarded,rare,False
376,rewarded rare,154.0,rewarded,rare,True
377,rewarded common,154.0,rewarded,common,False
378,rewarded rare,154.0,rewarded,rare,True
379,unrewarded common,154.0,unrewarded,common,False
380,rewarded common,154.0,rewarded,common,True
381,unrewarded rare,154.0,unrewarded,rare,True
382,rewarded rare,154.0,rewarded,rare,True
383,rewarded common,154.0,rewarded,common,False
384,rewarded common,154.0,rewarded,common,True
385,rewarded common,154.0,rewarded,common,False
386,rewarded rare,154.0,rewarded,rare,True
387,rewarded common,154.0,rewarded,common,True
388,unrewarded rare,154.0,unrewarded,rare,True
389,rewarded rare,154.0,rewarded,rare,False
390,unrewarded rare,154.0,unrewarded,rare,False
391,unrewarded common,154.0,unrewarded,common,True
392,unrewarded rare,154.0,unrewarded,rare,False
393,unrewarded common,154.0,unrewarded,common,False
394,unrewarded rare,154.0,unrewarded,rare,True
395,rewarded common,154.0,rewarded,common,True
396,rewarded common,154.0,rewarded,common,True
397,unrewarded common,154.0,unrewarded,common,True
398,rewarded rare,154.0,rewarded,rare,True
399,unrewarded common,154.0,unrewarded,common,True
400,unrewarded common,154.0,unrewarded,common,False
202,unrewarded rare,155.0,unrewarded,rare,False
203,rewarded common,155.0,rewarded,common,True
204,rewarded common,155.0,rewarded,common,True
205,unrewarded rare,155.0,unrewarded,rare,False
206,rewarded common,155.0,rewarded,common,True
207,rewarded common,155.0,rewarded,common,True
208,rewarded common,155.0,rewarded,common,True
209,rewarded common,155.0,rewarded,common,False
210,rewarded common,155.0,rewarded,common,True
211,unrewarded common,155.0,unrewarded,common,False
212,unrewarded common,155.0,unrewarded,common,False
213,rewarded rare,155.0,rewarded,rare,False
214,unrewarded common,155.0,unrewarded,common,False
215,unrewarded common,155.0,unrewarded,common,True
216,unrewarded rare,155.0,unrewarded,rare,True
217,unrewarded rare,155.0,unrewarded,rare,True
218,rewarded common,155.0,rewarded,common,True
219,rewarded common,155.0,rewarded,common,True
220,unrewarded common,155.0,unrewarded,common,True
221,unrewarded common,155.0,unrewarded,common,False
222,unrewarded common,155.0,unrewarded,common,False
223,rewarded common,155.0,rewarded,common,True
224,rewarded common,155.0,rewarded,common,False
225,unrewarded rare,155.0,unrewarded,rare,False
226,rewarded rare,155.0,rewarded,rare,True
227,unrewarded rare,155.0,unrewarded,rare,True
228,rewarded common,155.0,rewarded,common,True
230,unrewarded rare,155.0,unrewarded,rare,True
231,rewarded common,155.0,rewarded,common,True
232,unrewarded common,155.0,unrewarded,common,True
233,rewarded common,155.0,rewarded,common,True
234,unrewarded common,155.0,unrewarded,common,True
235,unrewarded common,155.0,unrewarded,common,True
236,unrewarded rare,155.0,unrewarded,rare,True
237,unrewarded common,155.0,unrewarded,common,False
238,rewarded common,155.0,rewarded,common,True
239,rewarded common,155.0,rewarded,common,False
240,rewarded common,155.0,rewarded,common,True
241,unrewarded rare,155.0,unrewarded,rare,False
242,unrewarded common,155.0,unrewarded,common,False
243,rewarded common,155.0,rewarded,common,True
244,unrewarded common,155.0,unrewarded,common,True
245,rewarded common,155.0,rewarded,common,False
246,unrewarded common,155.0,unrewarded,common,False
247,rewarded common,155.0,rewarded,common,False
248,rewarded common,155.0,rewarded,common,True
249,rewarded rare,155.0,rewarded,rare,True
250,unrewarded common,155.0,unrewarded,common,False
251,unrewarded common,155.0,unrewarded,common,False
252,unrewarded common,155.0,unrewarded,common,False
253,unrewarded rare,155.0,unrewarded,rare,False
254,rewarded common,155.0,rewarded,common,True
255,rewarded rare,155.0,rewarded,rare,False
256,rewarded rare,155.0,rewarded,rare,True
257,unrewarded rare,155.0,unrewarded,rare,False
258,unrewarded common,155.0,unrewarded,common,False
259,rewarded rare,155.0,rewarded,rare,False
260,rewarded common,155.0,rewarded,common,False
261,rewarded common,155.0,rewarded,common,False
262,rewarded common,155.0,rewarded,common,False
263,unrewarded common,155.0,unrewarded,common,True
264,unrewarded common,155.0,unrewarded,common,False
265,unrewarded rare,155.0,unrewarded,rare,True
266,rewarded common,155.0,rewarded,common,False
267,unrewarded common,155.0,unrewarded,common,True
268,unrewarded common,155.0,unrewarded,common,True
269,unrewarded common,155.0,unrewarded,common,True
270,unrewarded common,155.0,unrewarded,common,True
271,rewarded common,155.0,rewarded,common,False
272,unrewarded common,155.0,unrewarded,common,True
273,unrewarded rare,155.0,unrewarded,rare,False
274,unrewarded common,155.0,unrewarded,common,False
275,rewarded common,155.0,rewarded,common,True
276,rewarded common,155.0,rewarded,common,False
277,rewarded rare,155.0,rewarded,rare,True
278,rewarded rare,155.0,rewarded,rare,True
279,unrewarded common,155.0,unrewarded,common,True
280,unrewarded common,155.0,unrewarded,common,True
281,unrewarded common,155.0,unrewarded,common,False
282,rewarded common,155.0,rewarded,common,False
283,unrewarded common,155.0,unrewarded,common,True
284,unrewarded rare,155.0,unrewarded,rare,True
285,unrewarded rare,155.0,unrewarded,rare,True
286,unrewarded common,155.0,unrewarded,common,False
287,unrewarded common,155.0,unrewarded,common,False
288,rewarded common,155.0,rewarded,common,False
289,unrewarded common,155.0,unrewarded,common,False
290,unrewarded common,155.0,unrewarded,common,True
291,unrewarded common,155.0,unrewarded,common,True
292,unrewarded common,155.0,unrewarded,common,True
293,rewarded rare,155.0,rewarded,rare,True
294,rewarded rare,155.0,rewarded,rare,False
295,rewarded common,155.0,rewarded,common,True
296,unrewarded rare,155.0,unrewarded,rare,False
297,rewarded common,155.0,rewarded,common,False
298,unrewarded common,155.0,unrewarded,common,True
299,unrewarded common,155.0,unrewarded,common,False
300,unrewarded common,155.0,unrewarded,common,True
301,unrewarded common,155.0,unrewarded,common,False
302,rewarded common,155.0,rewarded,common,False
303,unrewarded common,155.0,unrewarded,common,True
304,rewarded common,155.0,rewarded,common,False
305,rewarded common,155.0,rewarded,common,False
306,unrewarded common,155.0,unrewarded,common,True
307,unrewarded common,155.0,unrewarded,common,False
308,unrewarded common,155.0,unrewarded,common,False
309,rewarded common,155.0,rewarded,common,True
310,rewarded common,155.0,rewarded,common,True
311,unrewarded common,155.0,unrewarded,common,True
312,rewarded rare,155.0,rewarded,rare,False
