,cached weight,cached rate,subject
64990,0.7604451,0.52074385,130
64991,0.7395136,0.5771808,131
64992,0.3737486,0.7762466,132
64993,0.8996799,0.72493184,133
64994,0.38065314,0.7966492,134
64995,0.9319078,0.34382078,135
64996,0.42449778,0.17498651,136
64997,0.64006495,0.86581045,137
64998,0.6639391,0.30507755,138
64999,0.39305532,0.85318726,139
65000,0.23210526,0.3504383,140
65001,0.15306844,0.68612856,141
65002,0.32236603,0.73930943,142
65003,0.30609873,0.32358384,143
65004,0.436992,0.71376646,144
65005,0.37581038,0.19521162,145
65006,0.65246767,0.75462043,146
65007,0.91799194,0.6075653,147
65008,0.55459213,0.4126353,148
65009,0.36473686,0.5713921,149
65010,0.40981942,0.7905214,150
65011,0.22253393,0.21267807,151
65012,0.74087054,0.7916342,152
65013,0.42445534,0.6239194,153
65014,0.38343263,0.603847,154
65015,0.57615954,0.79497397,155
65016,0.48521414,0.63528603,156
65017,0.54676163,0.19827548,157
65018,0.6682422,0.49994218,158
65019,0.31900305,0.5578922,159
65020,0.88747114,0.6558974,160
65021,0.3554749,0.39353162,161
65022,0.29464453,0.35390496,162
65023,0.784197,0.30148402,163
65024,0.27790162,0.7055576,164
65025,0.44435513,0.75519687,165
65026,0.24925387,0.67726356,166
65027,0.30071652,0.561592,167
65028,0.8680373,0.8859212,168
65029,0.6459549,0.7585449,169
65030,0.51759696,0.26483753,170
65031,0.45015368,0.849443,171
65032,0.6185809,0.69248164,172
65033,0.47362342,0.45357528,173
65034,0.7785611,0.5555606,174
65035,1.0105004,0.15896058,175
65036,0.6399299,0.20800498,176
65037,0.43745074,0.4983602,177
65038,0.45683622,0.6787193,178
65039,0.3033277,0.9035681,179
65040,0.32447398,0.8189388,180
65041,0.5506564,0.8138067,181
65042,0.42037207,0.60332733,182
65043,0.48471507,0.65217984,183
65044,0.65167236,0.5550626,184
65045,0.49208078,0.8841376,185
65046,0.46973485,0.6762644,186
65047,0.733568,0.7844353,187
65048,1.2547166,0.5144267,0
65049,0.55620015,0.52984685,1
65050,0.6855066,0.33003905,2
65051,0.50103015,0.86287284,3
65052,0.36766428,0.5709411,4
65053,0.43032047,0.5301236,5
65054,0.8015129,0.5369866,6
65055,0.44116682,0.8751954,7
65056,0.40433523,0.75911564,8
65057,0.69394684,0.5371209,9
65058,0.31474072,0.61290056,10
65059,0.62133515,0.6234224,11
65060,0.48104775,0.72914475,12
65061,0.5270625,0.85538214,13
65062,0.49000615,0.93417025,14
65063,0.44016242,0.76561314,15
65064,0.4414732,0.800786,16
65065,0.45114124,0.53616244,17
65066,0.8247702,0.7540468,18
65067,0.9035063,0.79563534,19
65068,0.47946978,0.23604754,20
65069,0.6000199,0.6302354,21
65070,0.35630095,0.49367177,22
65071,0.4006142,0.8973826,23
65072,0.4086232,0.37194395,24
65073,0.3585705,0.3335914,25
65074,0.56530035,0.77364826,26
65075,0.35282326,0.8788832,27
65076,0.22623089,0.80395484,28
65077,0.8334169,0.8265798,29
65078,0.22107907,0.45143858,30
65079,0.6212781,0.4406237,31
65080,0.39982083,0.6058173,32
65081,0.47188607,0.38119498,33
65082,0.47439638,0.5972134,34
65083,0.69828063,0.74136543,35
65084,0.33878708,0.38961345,36
65085,0.5886853,0.47062024,37
65086,0.3449394,0.63438106,38
65087,0.31452912,0.80165696,39
65088,0.62522113,0.3016375,40
65089,0.6450453,0.41347113,41
65090,0.43024117,0.4660142,42
65091,1.0588365,0.67299545,43
65092,0.25009844,0.76235896,44
65093,0.61381894,0.7228327,45
65094,0.34105796,0.15624464,46
65095,0.23957925,0.8580653,47
65096,0.32140747,0.37891027,48
65097,0.4903459,0.7816962,49
65098,0.32032344,0.80489725,50
65099,0.5403026,0.77244467,51
65100,0.61673033,0.16084582,52
65101,0.3224395,0.23090509,53
65102,0.4262756,0.6062673,54
65103,0.7968385,0.22830142,55
65104,0.6414751,0.26930225,56
65105,0.3907487,0.16692436,57
65106,0.47741976,0.677079,58
65107,0.5124141,0.7108593,59
65108,0.38576606,0.5472658,60
65109,0.474907,0.84242713,61
65110,0.40769172,0.41611207,62
65111,0.58824664,0.18614064,63
65112,0.7173287,0.48989528,64
65113,0.46909407,0.6420268,65
65114,0.3305219,0.59810877,66
65115,0.5798847,0.5353734,67
65116,0.53801405,0.6341719,68
65117,0.12906761,0.7163163,69
65118,0.59264,0.41033027,70
65119,0.30615124,0.41199374,71
65120,0.6521796,0.52305204,72
65121,0.5295831,0.67112017,73
65122,0.27326083,0.810421,74
65123,0.9495747,0.63198733,75
65124,0.84785706,0.7340341,76
65125,0.5067036,0.7234103,77
65126,0.20339221,0.4752776,78
65127,0.2261689,0.148784,79
65128,0.3158891,0.8810558,80
65129,0.77269447,0.33706662,81
65130,0.30117917,0.79230016,82
65131,0.3890174,0.2034711,83
65132,0.5354286,0.6061716,84
65133,0.4011057,0.51728296,85
65134,0.3903026,0.76384425,86
65135,0.26295927,0.7850938,87
65136,0.4074561,0.88270056,88
65137,0.22219837,0.63022536,89
65138,0.31396133,0.69387394,90
65139,0.3035344,0.7293975,91
65140,0.2818954,0.5449664,92
65141,0.47397578,0.6305264,93
65142,0.56112397,0.7363894,94
65143,0.39445546,0.35008582,95
65144,0.27444816,0.48259893,96
65145,0.84595865,0.50143933,97
65146,0.38890377,0.5488512,98
65147,0.37820578,0.5745423,99
65148,0.7899451,0.9031484,100
65149,0.40551126,0.7068004,101
65150,0.35140908,0.5347304,102
65151,0.47470453,0.78959,103
65152,0.58042395,0.86299974,104
65153,0.44389263,0.44935882,105
65154,0.41678548,0.59289014,106
65155,0.2597201,0.565185,107
65156,0.29025725,0.49071363,108
65157,0.3518917,0.2781535,109
65158,0.3707897,0.49748334,110
65159,0.33591387,0.51979893,111
65160,0.46341252,0.66111314,112
65161,0.5980988,0.422002,113
65162,0.85536355,0.91814107,114
65163,0.56436026,0.8132614,115
65164,0.33275604,0.6071404,116
65165,0.4851218,0.3957966,117
65166,0.5339373,0.30255345,118
65167,0.60133195,0.29881355,119
65168,0.5273556,0.7267409,120
65169,0.72552294,0.7110107,121
65170,0.34137532,0.23552711,122
65171,0.94203717,0.71224403,123
65172,0.54228777,0.47017038,124
65173,0.18998155,0.86234754,125
65174,0.3633733,0.6643762,126
65175,0.3076676,0.6739474,127
65176,0.3020039,0.77936625,128
65177,0.543131,0.57499,129
65178,0.5077568,0.5101096,130
65179,0.7755666,0.8832105,131
65180,0.31024516,0.27631316,132
65181,0.60586923,0.53180593,133
65182,0.30489752,0.6763924,134
65183,0.5282429,0.72273517,135
65184,0.29985258,0.7514135,136
65185,0.23033041,0.7319471,137
65186,0.37913096,0.391443,138
65187,0.29945862,0.5836912,139
65188,0.24847113,0.632769,140
65189,0.843167,0.42638665,141
65190,0.22331937,0.46641976,142
65191,0.77250683,0.48886225,143
65192,0.3258914,0.9302951,144
65193,0.6989807,0.5714332,145
65194,0.20422475,0.5638889,146
65195,0.8878546,0.4578139,147
65196,0.601554,0.7132412,148
65197,0.6241513,0.75597554,149
65198,0.5338488,0.8522146,150
65199,0.872736,0.8077713,151
65200,0.30882874,0.798573,152
65201,0.46533552,0.37536812,153
65202,0.78197664,0.76538044,154
65203,1.0016621,0.838511,155
65204,0.24918897,0.83692884,156
65205,0.45648608,0.18381298,157
65206,0.5286199,0.47703403,158
65207,0.42662865,0.57109404,159
65208,0.4862449,0.5149385,160
65209,0.3844009,0.20909825,161
65210,0.540463,0.57342964,162
65211,0.45717448,0.6792603,163
65212,0.53031,0.72657263,164
65213,0.7656118,0.63666695,165
65214,0.2989037,0.63415056,166
65215,0.38653213,0.73591113,167
65216,0.2875863,0.2707743,168
65217,0.6336175,0.4764445,169
65218,0.19474117,0.5599317,170
65219,0.37681097,0.55803484,171
65220,0.5177721,0.62685937,172
65221,0.50634193,0.8211113,173
65222,0.37782395,0.52505267,174
65223,0.5030804,0.8511531,175
65224,0.54087996,0.28759947,176
65225,0.5240028,0.6128095,177
65226,0.57917374,0.63218254,178
65227,0.21680304,0.1348707,179
65228,0.36925521,0.58699805,180
65229,0.46840954,0.7464823,181
65230,0.17323749,0.2354837,182
65231,0.8577198,0.48558304,183
65232,0.3177147,0.8183944,184
65233,0.38502452,0.63059086,185
65234,0.61311716,0.7396045,186
65235,0.6669217,0.668931,187
65236,0.45177564,0.3397471,0
65237,0.54440236,0.82862437,1
65238,0.40305543,0.38707224,2
65239,0.67876434,0.71773285,3
65240,0.5867076,0.8954183,4
65241,0.4078322,0.42821094,5
65242,0.37023547,0.69100094,6
65243,0.24588817,0.82942486,7
65244,0.6888716,0.75956666,8
65245,0.3442006,0.39293364,9
65246,0.198039,0.46106195,10
65247,0.20357642,0.55122936,11
65248,0.5449153,0.32322577,12
65249,0.5605427,0.89153403,13
65250,0.2367051,0.6496492,14
65251,0.23873268,0.63121635,15
65252,1.0089545,0.8974027,16
65253,0.33308518,0.8369222,17
65254,0.6655547,0.8568078,18
65255,0.2899236,0.13139868,19
65256,0.6998857,0.41877088,20
65257,0.4372223,0.4427752,21
65258,0.63770556,0.8439813,22
65259,0.41724664,0.678677,23
65260,0.30707318,0.8015514,24
65261,0.2905987,0.61767465,25
65262,0.2904547,0.30706665,26
65263,0.5517764,0.4696075,27
65264,0.3774131,0.6982514,28
65265,0.3873604,0.7977865,29
65266,0.2557652,0.44131774,30
65267,0.5360297,0.8939005,31
65268,0.36335695,0.62712806,32
65269,0.4652266,0.7536747,33
65270,0.2855335,0.28895953,34
65271,0.59704363,0.43298924,35
65272,0.25900063,0.50101316,36
65273,0.5592722,0.4513557,37
65274,0.4660463,0.5940445,38
65275,0.21193662,0.28364024,39
65276,0.53267866,0.6383584,40
65277,0.34590977,0.72675806,41
65278,0.6253563,0.57077914,42
65279,0.37533838,0.8138574,43
65280,0.219388,0.8619048,44
65281,0.53144616,0.27697614,45
65282,0.31880057,0.69753784,46
65283,0.56967187,0.39138553,47
65284,0.3335071,0.64188784,48
65285,0.20576084,0.57133514,49
65286,0.5808971,0.6405877,50
65287,0.566432,0.6691597,51
65288,0.6185962,0.53989863,52
65289,0.39149556,0.7725532,53
65290,0.5205653,0.79364586,54
65291,0.468346,0.40793616,55
65292,0.6197397,0.64273715,56
65293,0.3723496,0.31164488,57
65294,0.4349839,0.8435673,58
65295,0.56793094,0.56026053,59
65296,0.20237693,0.70726126,60
65297,0.5402627,0.7619024,61
65298,0.38672134,0.095299564,62
65299,0.91174275,0.5993578,63
65300,0.2957411,0.7334996,64
65301,1.1109917,0.79995364,65
65302,0.17317954,0.37621748,66
65303,0.63701147,0.42384034,67
65304,0.51616895,0.8273703,68
65305,0.78438604,0.7055815,69
65306,0.25990632,0.7976205,70
65307,0.5516306,0.92778283,71
65308,0.288278,0.47081047,72
65309,0.3546946,0.15476994,73
65310,0.56791943,0.7970441,74
65311,0.9598729,0.54250777,75
65312,0.58058614,0.6670438,76
65313,0.66847205,0.85129726,77
65314,0.17339213,0.50878286,78
65315,0.48728234,0.6732045,79
65316,0.36143976,0.4551175,80
65317,0.29137897,0.5960053,81
65318,0.8284738,0.5975856,82
65319,0.45520452,0.7727193,83
65320,0.85406,0.6835068,84
65321,0.58293676,0.8012977,85
65322,0.31017694,0.8840692,86
65323,0.25591427,0.652765,87
65324,0.4869087,0.47709474,88
65325,0.46382076,0.52941006,89
65326,0.5898138,0.5752511,90
65327,0.6648443,0.71492344,91
65328,0.83134186,0.70141494,92
65329,0.35264367,0.5124106,93
65330,0.66828597,0.34490505,94
65331,0.75814486,0.81369513,95
65332,0.400553,0.21741968,96
65333,0.41590616,0.65259326,97
65334,0.24123393,0.60498494,98
65335,0.21116146,0.46972418,99
65336,0.7139429,0.7411721,100
65337,0.522046,0.5947425,101
65338,0.38425756,0.6874985,102
65339,0.38599834,0.26686186,103
65340,0.34418976,0.81483555,104
65341,0.39163575,0.85741764,105
65342,0.41549024,0.8513184,106
65343,0.41553867,0.53597844,107
65344,0.28915334,0.8291727,108
65345,0.48942596,0.88478726,109
65346,0.33984643,0.48734188,110
65347,0.3737786,0.17714614,111
65348,0.6057572,0.27138934,112
65349,0.17704701,0.37436137,113
65350,0.8974045,0.7267169,114
65351,0.76097286,0.7374946,115
65352,0.35093838,0.33386347,116
65353,0.3970841,0.4715097,117
65354,0.4275986,0.5820499,118
65355,0.4867704,0.42384133,119
65356,0.26939803,0.3699438,120
65357,0.74155694,0.3837745,121
65358,0.23580523,0.68051636,122
65359,0.3229977,0.311867,123
65360,0.44069922,0.8267227,124
65361,0.29863173,0.763355,125
65362,0.20280369,0.59181875,126
65363,0.43822092,0.4049006,127
65364,0.3258473,0.7685393,128
65365,0.35368505,0.08447787,129
65366,0.24767298,0.17606403,130
65367,1.0036469,0.6323889,131
65368,0.2813908,0.8858241,132
65369,0.6713647,0.5329398,133
65370,0.23099917,0.17306547,134
65371,0.644979,0.6450647,135
65372,0.42886192,0.64387816,136
65373,0.425058,0.7028006,137
65374,0.41340417,0.6921567,138
65375,0.22407863,0.4324998,139
65376,0.21962947,0.43994507,140
65377,0.56349504,0.5957079,141
65378,0.7833309,0.84956443,142
65379,0.5011462,0.7460995,143
65380,0.79534125,0.29806146,144
65381,0.5745483,0.6533081,145
65382,0.71798146,0.81527853,146
65383,0.4425884,0.53276515,147
65384,0.4215239,0.5059046,148
65385,0.527846,0.41174635,149
65386,0.5067488,0.53166515,150
65387,0.32835004,0.9391641,151
65388,0.98811793,0.83770144,152
65389,0.6389277,0.67574906,153
65390,0.40662134,0.688778,154
65391,0.3175077,0.8384778,155
65392,0.3016931,0.44311377,156
65393,0.6329547,0.33186674,157
65394,0.35829794,0.22098257,158
65395,0.24860859,0.2665388,159
65396,0.5643121,0.6974947,160
65397,0.3288925,0.5677046,161
65398,0.2555357,0.5825866,162
65399,0.4348389,0.66717964,163
65400,0.5179046,0.793301,164
65401,0.21847889,0.48724744,165
65402,0.39761037,0.45662814,166
65403,0.72890514,0.740827,167
65404,0.33335596,0.57855463,168
65405,0.9066177,0.5304516,169
65406,0.27100328,0.5049399,170
65407,0.27839977,0.66616625,171
65408,0.5655869,0.6992827,172
65409,0.51870424,0.68549776,173
65410,0.67355186,0.5976362,174
65411,0.45794126,0.5249748,175
65412,0.45633447,0.60541505,176
65413,0.5408483,0.5018225,177
65414,0.37268963,0.2662236,178
65415,0.28012764,0.1530692,179
65416,0.21975248,0.47593167,180
65417,0.65943027,0.52476686,181
65418,0.41494596,0.7365255,182
65419,0.9392663,0.58310735,183
65420,0.426822,0.86467063,184
65421,0.6560055,0.6615278,185
65422,0.563539,0.55448,186
65423,0.53352106,0.26383448,187
65424,0.78055084,0.71462405,0
65425,0.74129045,0.7672615,1
65426,0.30736357,0.26177755,2
65427,0.1747685,0.42213783,3
65428,0.37212434,0.7226763,4
65429,0.6888089,0.25877646,5
65430,0.23158917,0.90521497,6
65431,0.31085408,0.47993305,7
65432,0.39020872,0.59001565,8
65433,0.39573106,0.39427465,9
65434,0.400531,0.8613621,10
65435,0.25173318,0.79483557,11
65436,0.34789032,0.92607975,12
65437,0.52122915,0.94587046,13
65438,0.3841645,0.72585464,14
65439,0.28269294,0.28886512,15
65440,0.7360396,0.67787534,16
65441,0.19628665,0.35515913,17
65442,0.3952754,0.6691479,18
65443,0.692406,0.6613167,19
65444,0.35740405,0.43224126,20
65445,0.3955932,0.80653137,21
65446,0.24198982,0.847649,22
65447,0.7065489,0.8292845,23
65448,0.32360706,0.8703046,24
65449,0.35354182,0.7980242,25
65450,0.8069133,0.62409145,26
65451,0.5267819,0.46659598,27
65452,0.84204304,0.2177377,28
65453,0.76066464,0.71962595,29
65454,0.5366211,0.81788117,30
65455,0.38253698,0.6593933,31
65456,0.34161803,0.77599466,32
65457,0.7425364,0.534653,33
65458,0.31799483,0.6056638,34
65459,0.5942818,0.6134035,35
65460,0.3240229,0.539387,36
65461,0.44214064,0.6829969,37
65462,0.40195036,0.42621368,38
65463,0.3249291,0.7591189,39
65464,0.44869256,0.8250851,40
65465,0.28686404,0.30293483,41
65466,0.6949636,0.91874737,42
65467,0.7188427,0.7429581,43
65468,0.24879315,0.78040934,44
65469,0.49013793,0.83515495,45
65470,0.37235487,0.43440711,46
65471,0.21309541,0.64365387,47
65472,0.33968523,0.5873524,48
65473,0.40267396,0.8810895,49
65474,0.26685858,0.68570775,50
65475,0.6447972,0.42933604,51
65476,0.18821211,0.18524642,52
65477,0.48841006,0.3174409,53
65478,0.5911682,0.62926924,54
65479,0.5440479,0.26016602,55
65480,0.8979827,0.50037074,56
65481,0.33438507,0.59654146,57
65482,0.25859088,0.7113507,58
65483,0.38932788,0.3436558,59
65484,0.65385115,0.78562164,60
65485,0.38689747,0.1221419,61
65486,0.3031792,0.31040877,62
65487,0.52015036,0.51476043,63
65488,0.34457055,0.4260643,64
65489,1.0134681,0.6829331,65
65490,0.37875143,0.7576008,66
65491,0.57369447,0.42207775,67
65492,0.15116012,0.60780877,68
65493,0.2597189,0.7836384,69
65494,0.37756267,0.649078,70
65495,0.93157536,0.8592056,71
65496,0.487513,0.7454612,72
65497,0.48505974,0.7076228,73
65498,0.42010093,0.5748719,74
65499,0.3221091,0.6815238,75
65500,0.549419,0.8756551,76
65501,0.393087,0.8975827,77
65502,0.580247,0.39024583,78
65503,1.0607837,0.8804729,79
65504,0.35969663,0.56899136,80
65505,0.30592787,0.38045824,81
65506,0.328564,0.7011161,82
65507,0.30681884,0.25660852,83
65508,0.3447714,0.35599792,84
65509,0.19827318,0.4705498,85
65510,1.9892763,0.6336716,86
65511,0.56607246,0.15573862,87
65512,0.3699622,0.4508994,88
65513,0.43990517,0.46621883,89
65514,0.19504069,0.43282968,90
65515,0.6058312,0.5059868,91
65516,0.27439234,0.2753709,92
65517,0.32384363,0.7505629,93
65518,0.4552611,0.13010615,94
65519,0.8004303,0.48857877,95
65520,0.91079164,0.5538997,96
65521,0.6219793,0.69736546,97
65522,0.31582776,0.30167243,98
65523,0.23479533,0.524767,99
65524,0.52070415,0.44659755,100
65525,0.15100098,0.6375818,101
65526,0.50460887,0.4876406,102
65527,0.24391106,0.6493751,103
65528,0.27411598,0.56436133,104
65529,0.80208516,0.8337746,105
65530,0.47615987,0.27652386,106
65531,0.3730622,0.5208629,107
65532,0.86063814,0.60856164,108
65533,0.65430796,0.51588213,109
65534,0.50383383,0.46251425,110
65535,0.42728958,0.74729604,111
65536,0.51054406,0.61082554,112
65537,0.81839174,0.5135351,113
65538,0.6233451,0.359715,114
65539,0.39894,0.58350384,115
65540,0.3742178,0.14108597,116
65541,0.8326888,0.8091034,117
65542,0.27310902,0.6700019,118
65543,1.0045447,0.38177174,119
65544,0.82621145,0.5183571,120
65545,0.52989155,0.89440984,121
65546,0.5399902,0.68561894,122
65547,0.59997827,0.6507565,123
65548,0.6617483,0.44648564,124
65549,0.38238123,0.7583801,125
65550,0.2803339,0.89253527,126
65551,0.79572797,0.21969688,127
65552,0.7769329,0.62294346,128
65553,0.3352238,0.37685847,129
65554,0.3062027,0.29240805,130
65555,0.168075,0.7694445,131
65556,0.62102306,0.6433619,132
65557,0.1868025,0.8352784,133
65558,1.3270305,0.830373,134
65559,0.23941433,0.534152,135
65560,0.3062395,0.83704317,136
65561,0.28261778,0.5195122,137
65562,0.28117138,0.74152124,138
65563,0.3808338,0.13893266,139
65564,0.2676702,0.75942135,140
65565,0.5890167,0.43038684,141
65566,0.7498091,0.71231425,142
65567,0.7444967,0.912916,143
65568,0.31714168,0.629945,144
65569,0.23011656,0.8749757,145
65570,0.407926,0.41239056,146
65571,0.5235156,0.37042275,147
65572,0.934197,0.35746858,148
65573,0.51482624,0.44876903,149
65574,0.5622044,0.36191052,150
65575,0.37137,0.83846104,151
65576,1.080335,0.7470247,152
65577,0.34353137,0.29034066,153
65578,0.50055677,0.80206937,154
65579,1.1624485,0.26441878,155
65580,0.3257882,0.5467292,156
65581,0.49682513,0.7239313,157
65582,0.39189413,0.89348567,158
65583,0.47430003,0.6004313,159
65584,0.3037496,0.3129062,160
65585,0.45656875,0.26143667,161
65586,0.4535871,0.8336443,162
65587,1.1656128,0.69451994,163
65588,0.43993324,0.8343124,164
65589,0.375189,0.52991027,165
65590,0.3988304,0.40759617,166
65591,0.9936345,0.5555007,167
65592,0.21654302,0.8144198,168
65593,0.39926198,0.80918926,169
65594,0.56116587,0.4428385,170
65595,0.48218036,0.65183395,171
65596,0.3353174,0.7177447,172
65597,0.557111,0.14503834,173
65598,0.20059487,0.6235722,174
65599,0.48849913,0.6349064,175
65600,0.53406715,0.41041997,176
65601,0.69088393,0.3237478,177
65602,0.5324201,0.8911889,178
65603,0.63500994,0.6976048,179
65604,0.25103992,0.67694306,180
65605,0.544462,0.72375584,181
65606,0.95611835,0.5380213,182
65607,0.6465748,0.8893973,183
65608,0.5891248,0.8612764,184
65609,0.91435707,0.7778077,185
65610,0.2146017,0.33143273,186
65611,0.52385473,0.45531732,187
65612,0.4233039,0.75953424,0
65613,0.3708169,0.72194946,1
65614,0.3400992,0.079764515,2
65615,0.56474966,0.66636,3
65616,0.21989949,0.59289926,4
65617,0.33245057,0.43679333,5
65618,0.34437746,0.49688804,6
65619,0.4766186,0.84485,7
65620,0.40796685,0.33844995,8
65621,0.62963575,0.25403637,9
65622,0.5545664,0.6621188,10
65623,0.5893931,0.59980196,11
65624,0.26309836,0.3239747,12
65625,0.3000278,0.26627406,13
65626,0.67992085,0.5150781,14
65627,0.23844771,0.3216803,15
65628,0.46435025,0.60676765,16
65629,0.26846817,0.5380173,17
65630,0.7442883,0.3949285,18
65631,0.63450164,0.418746,19
65632,0.85976845,0.39581802,20
65633,0.3131405,0.810474,21
65634,0.36422276,0.8591635,22
65635,0.5700814,0.256005,23
65636,0.42358187,0.2704952,24
65637,0.5496792,0.5469157,25
65638,0.30098754,0.7828797,26
65639,0.41434968,0.87380934,27
65640,0.8048018,0.3676803,28
65641,0.42614478,0.40420783,29
65642,0.5016599,0.52367157,30
65643,0.6682477,0.3569557,31
65644,0.6443794,0.8019162,32
65645,0.19636565,0.5145832,33
65646,0.4620823,0.27887222,34
65647,0.5975641,0.54692835,35
65648,0.5847411,0.72190267,36
65649,0.59470576,0.6413787,37
65650,0.32689577,0.6963767,38
65651,0.46110165,0.6886683,39
65652,0.49818945,0.7333246,40
65653,0.23830764,0.7559764,41
65654,0.7437729,0.59084076,42
65655,0.45907694,0.5937059,43
65656,0.35813406,0.8279765,44
65657,0.21160574,0.20654753,45
65658,0.3931296,0.4335103,46
65659,0.3653254,0.52581906,47
65660,0.2501176,0.6813242,48
65661,0.3307982,0.38605908,49
65662,0.5791457,0.68709433,50
65663,0.3946471,0.6220738,51
65664,0.54694706,0.15217716,52
65665,0.6740639,0.5944547,53
65666,1.0399808,0.71963364,54
65667,1.2826631,0.748121,55
65668,1.0387943,0.5234963,56
65669,0.408573,0.5855001,57
65670,0.31645313,0.21765244,58
65671,0.4135276,0.6753433,59
65672,0.389159,0.84691495,60
65673,0.9395404,0.63680655,61
65674,0.27264586,0.5939067,62
65675,0.37407202,0.1639727,63
65676,0.6751829,0.71011627,64
65677,0.45841572,0.7973711,65
65678,0.17790753,0.67348886,66
65679,0.380354,0.68009067,67
65680,0.79182374,0.17488492,68
65681,0.34335867,0.2330407,69
65682,0.3799853,0.7273235,70
65683,0.7975686,0.851172,71
65684,0.5552269,0.3392981,72
65685,0.43300772,0.75507706,73
65686,0.8696187,0.6034552,74
65687,0.3777309,0.7874343,75
65688,0.43510157,0.3521462,76
65689,0.6190371,0.06423946,77
65690,0.3655601,0.4681824,78
65691,0.4556932,0.783022,79
65692,0.6472891,0.87183446,80
65693,0.67915666,0.58469206,81
65694,0.7830347,0.5796499,82
65695,0.63622534,0.717051,83
65696,0.29821488,0.63582,84
65697,0.33257532,0.2091681,85
65698,0.46438265,0.7210925,86
65699,0.31064624,0.5753834,87
65700,0.6568891,0.3753415,88
65701,0.46081418,0.45803255,89
65702,0.41472223,0.78125775,90
65703,0.37300262,0.064842895,91
65704,0.2602088,0.672339,92
65705,0.14682868,0.73681056,93
65706,0.3116902,0.2507997,94
65707,0.7942646,0.26743186,95
65708,0.21251439,0.9052473,96
65709,0.51930094,0.9075177,97
65710,0.53383434,0.696053,98
65711,0.4509611,0.47988683,99
65712,0.7130568,0.32233056,100
65713,0.330792,0.5638749,101
65714,0.5453008,0.7528514,102
65715,0.8926835,0.57873034,103
65716,0.2514888,0.84667486,104
65717,0.21937537,0.35391715,105
65718,0.3474653,0.550934,106
65719,0.7114513,0.5947051,107
65720,0.3393522,0.41115537,108
65721,0.34120467,0.54883146,109
65722,1.13883,0.3879497,110
65723,0.6153076,0.91645235,111
65724,0.6290051,0.9063342,112
65725,0.36789018,0.08565758,113
65726,0.4644757,0.5307816,114
65727,0.40540653,0.56291085,115
65728,0.4087488,0.23200516,116
65729,0.47143036,0.7168813,117
65730,0.5309584,0.31703913,118
65731,0.75963193,0.48724303,119
65732,0.3200926,0.52050465,120
65733,0.53888565,0.6685625,121
65734,0.37313604,0.27952498,122
65735,0.18702435,0.5289546,123
65736,0.5423354,0.43988165,124
65737,0.33985108,0.3161318,125
65738,0.42232984,0.52830166,126
65739,0.56130373,0.4280054,127
65740,0.37792292,0.575009,128
65741,0.4099736,0.7504035,129
65742,0.5128287,0.76760256,130
65743,0.4907891,0.3989687,131
65744,1.0660245,0.35683972,132
65745,0.37877947,0.39848894,133
65746,0.27460587,0.85355055,134
65747,0.50075936,0.7203275,135
65748,0.28013784,0.74422413,136
65749,0.3809588,0.44924688,137
65750,0.53580666,0.6169163,138
65751,0.2516765,0.8515964,139
65752,0.15087076,0.5720145,140
65753,0.27836904,0.48512197,141
65754,0.4953198,0.3946653,142
65755,0.65060556,0.6918847,143
65756,0.5869345,0.88912857,144
65757,0.23178935,0.8164607,145
65758,0.36128178,0.58530235,146
65759,0.58641243,0.57219094,147
65760,1.0594178,0.36005244,148
65761,0.8522052,0.8850265,149
65762,0.5144452,0.74799484,150
65763,0.3704723,0.6102785,151
65764,0.53797674,0.69280005,152
65765,0.4298319,0.4288281,153
65766,0.5015417,0.7376006,154
65767,1.176623,0.92545444,155
65768,0.27195722,0.49226874,156
65769,0.3893686,0.43071195,157
65770,0.38499188,0.729759,158
65771,0.42980406,0.3393043,159
65772,0.6169282,0.3371416,160
65773,0.45056823,0.5177824,161
65774,0.22469765,0.44137838,162
65775,0.62717134,0.6425207,163
65776,0.2750155,0.7678451,164
65777,0.44823155,0.39142278,165
65778,0.5344126,0.5477366,166
65779,0.50308293,0.5530702,167
65780,0.55731463,0.31055108,168
65781,0.70715487,0.5832474,169
65782,0.37524614,0.3059803,170
65783,0.60127187,0.3196509,171
65784,0.2770156,0.69021213,172
65785,0.279606,0.4177642,173
65786,0.6244809,0.6340721,174
65787,0.33361834,0.5061217,175
65788,0.94746506,0.90016127,176
65789,0.19965357,0.51050186,177
65790,0.54242903,0.4388074,178
65791,0.66120636,0.44662946,179
65792,0.33605158,0.7980384,180
65793,0.7526978,0.59595466,181
65794,0.47782326,0.41388616,182
65795,0.82065845,0.57327497,183
65796,0.16266836,0.8248249,184
65797,0.49776244,0.38342166,185
65798,0.3763513,0.40007994,186
65799,0.86485505,0.7135745,187
65800,0.48062745,0.7695981,0
65801,0.48109424,0.52691686,1
65802,0.7052061,0.2634716,2
65803,0.43481112,0.7691185,3
65804,0.6928096,0.5720975,4
65805,0.29188278,0.5847892,5
65806,0.3000634,0.7594431,6
65807,0.4576747,0.4404559,7
65808,0.26541564,0.8708053,8
65809,0.19594976,0.17560475,9
65810,0.5498382,0.7514819,10
65811,0.29418746,0.59060836,11
65812,0.31421572,0.7851414,12
65813,0.4207639,0.8373132,13
65814,0.27695745,0.8055807,14
65815,0.40376854,0.8548013,15
65816,0.39475542,0.76747143,16
65817,0.5056058,0.85477144,17
